Image,Path,Class,Target
000000282450.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000282450.jpg,real,1
000000282515.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000282515.jpg,real,1
000000283043.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000283043.jpg,real,1
000000283761.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000283761.jpg,real,1
000000283982.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000283982.jpg,real,1
000000284418.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000284418.jpg,real,1
000000284914.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000284914.jpg,real,1
000000285353.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000285353.jpg,real,1
000000285484.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000285484.jpg,real,1
000000285605.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000285605.jpg,real,1
000000285914.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000285914.jpg,real,1
000000286176.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000286176.jpg,real,1
000000286645.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000286645.jpg,real,1
000000286678.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000286678.jpg,real,1
000000286760.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000286760.jpg,real,1
000000286778.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000286778.jpg,real,1
000000286787.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000286787.jpg,real,1
000000286802.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000286802.jpg,real,1
000000286910.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000286910.jpg,real,1
000000287270.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000287270.jpg,real,1
000000287882.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000287882.jpg,real,1
000000288127.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000288127.jpg,real,1
000000288267.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000288267.jpg,real,1
000000288340.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000288340.jpg,real,1
000000288923.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000288923.jpg,real,1
000000288982.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000288982.jpg,real,1
000000289061.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000289061.jpg,real,1
000000289400.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000289400.jpg,real,1
000000289423.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000289423.jpg,real,1
000000289514.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000289514.jpg,real,1
000000290170.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000290170.jpg,real,1
000000290570.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000290570.jpg,real,1
000000291074.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000291074.jpg,real,1
000000291797.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000291797.jpg,real,1
000000292467.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000292467.jpg,real,1
000000292587.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000292587.jpg,real,1
000000292597.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000292597.jpg,real,1
000000292616.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000292616.jpg,real,1
000000292688.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000292688.jpg,real,1
000000292823.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000292823.jpg,real,1
000000292844.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000292844.jpg,real,1
000000292887.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000292887.jpg,real,1
000000293514.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000293514.jpg,real,1
000000293586.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000293586.jpg,real,1
000000294100.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000294100.jpg,real,1
000000294258.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000294258.jpg,real,1
000000294329.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000294329.jpg,real,1
000000294330.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000294330.jpg,real,1
000000294545.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000294545.jpg,real,1
000000294832.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000294832.jpg,real,1
000000294853.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000294853.jpg,real,1
000000294954.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000294954.jpg,real,1
000000295803.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000295803.jpg,real,1
000000296046.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000296046.jpg,real,1
000000296187.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000296187.jpg,real,1
000000296374.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000296374.jpg,real,1
000000296410.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000296410.jpg,real,1
000000296424.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000296424.jpg,real,1
000000296599.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000296599.jpg,real,1
000000296706.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000296706.jpg,real,1
000000296747.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000296747.jpg,real,1
000000297069.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000297069.jpg,real,1
000000297615.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000297615.jpg,real,1
000000298303.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000298303.jpg,real,1
000000298817.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000298817.jpg,real,1
000000298878.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000298878.jpg,real,1
000000299782.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000299782.jpg,real,1
000000300040.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000300040.jpg,real,1
000000300279.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000300279.jpg,real,1
000000300855.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000300855.jpg,real,1
000000300881.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000300881.jpg,real,1
000000300918.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000300918.jpg,real,1
000000300966.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000300966.jpg,real,1
000000301134.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000301134.jpg,real,1
000000301136.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000301136.jpg,real,1
000000301453.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000301453.jpg,real,1
000000301582.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000301582.jpg,real,1
000000301667.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000301667.jpg,real,1
000000301708.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000301708.jpg,real,1
000000302071.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000302071.jpg,real,1
000000302108.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000302108.jpg,real,1
000000303002.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000303002.jpg,real,1
000000303241.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000303241.jpg,real,1
000000303257.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000303257.jpg,real,1
000000303538.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000303538.jpg,real,1
000000303944.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000303944.jpg,real,1
000000304047.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000304047.jpg,real,1
000000304187.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000304187.jpg,real,1
000000304556.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000304556.jpg,real,1
000000305540.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000305540.jpg,real,1
000000306313.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000306313.jpg,real,1
000000306353.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000306353.jpg,real,1
000000306499.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000306499.jpg,real,1
000000306561.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000306561.jpg,real,1
000000306866.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000306866.jpg,real,1
000000306895.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000306895.jpg,real,1
000000307113.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000307113.jpg,real,1
000000307190.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000307190.jpg,real,1
000000307611.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000307611.jpg,real,1
000000307800.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000307800.jpg,real,1
000000308422.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000308422.jpg,real,1
000000308735.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000308735.jpg,real,1
000000308777.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000308777.jpg,real,1
000000308967.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000308967.jpg,real,1
000000308996.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000308996.jpg,real,1
000000309024.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000309024.jpg,real,1
000000309364.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000309364.jpg,real,1
000000309454.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000309454.jpg,real,1
000000309521.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000309521.jpg,real,1
000000309781.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000309781.jpg,real,1
000000309873.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000309873.jpg,real,1
000000309944.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000309944.jpg,real,1
000000310450.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000310450.jpg,real,1
000000310564.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000310564.jpg,real,1
000000310752.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000310752.jpg,real,1
000000310861.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000310861.jpg,real,1
000000311914.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000311914.jpg,real,1
000000311997.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000311997.jpg,real,1
000000312051.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000312051.jpg,real,1
000000312081.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000312081.jpg,real,1
000000312204.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000312204.jpg,real,1
000000312233.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000312233.jpg,real,1
000000312388.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000312388.jpg,real,1
000000312416.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000312416.jpg,real,1
000000312435.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000312435.jpg,real,1
000000312480.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000312480.jpg,real,1
000000312621.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000312621.jpg,real,1
000000313345.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000313345.jpg,real,1
000000313364.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000313364.jpg,real,1
000000313506.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000313506.jpg,real,1
000000314202.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000314202.jpg,real,1
000000314385.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000314385.jpg,real,1
000000314738.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000314738.jpg,real,1
000000314855.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000314855.jpg,real,1
000000315110.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000315110.jpg,real,1
000000315209.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000315209.jpg,real,1
000000315249.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000315249.jpg,real,1
000000316047.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000316047.jpg,real,1
000000316107.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000316107.jpg,real,1
000000316141.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000316141.jpg,real,1
000000316522.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000316522.jpg,real,1
000000316795.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000316795.jpg,real,1
000000316879.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000316879.jpg,real,1
000000317227.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000317227.jpg,real,1
000000317476.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000317476.jpg,real,1
000000317684.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000317684.jpg,real,1
000000317833.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000317833.jpg,real,1
000000317891.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000317891.jpg,real,1
000000318088.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000318088.jpg,real,1
000000318154.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000318154.jpg,real,1
000000318204.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000318204.jpg,real,1
000000318594.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000318594.jpg,real,1
000000318726.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000318726.jpg,real,1
000000319115.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000319115.jpg,real,1
000000319576.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000319576.jpg,real,1
000000319914.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000319914.jpg,real,1
000000320039.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000320039.jpg,real,1
000000320137.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000320137.jpg,real,1
000000320160.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000320160.jpg,real,1
000000320186.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000320186.jpg,real,1
000000321389.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000321389.jpg,real,1
000000321844.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000321844.jpg,real,1
000000321867.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000321867.jpg,real,1
000000321886.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000321886.jpg,real,1
000000321938.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000321938.jpg,real,1
000000322064.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000322064.jpg,real,1
000000322220.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000322220.jpg,real,1
000000322558.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000322558.jpg,real,1
000000322586.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000322586.jpg,real,1
000000322730.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000322730.jpg,real,1
000000323327.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000323327.jpg,real,1
000000323374.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000323374.jpg,real,1
000000323489.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000323489.jpg,real,1
000000323672.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000323672.jpg,real,1
000000323788.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000323788.jpg,real,1
000000324006.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000324006.jpg,real,1
000000324383.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000324383.jpg,real,1
000000324415.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000324415.jpg,real,1
000000324483.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000324483.jpg,real,1
000000324817.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000324817.jpg,real,1
000000325149.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000325149.jpg,real,1
000000325242.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000325242.jpg,real,1
000000325298.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000325298.jpg,real,1
000000325867.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000325867.jpg,real,1
000000325958.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000325958.jpg,real,1
000000326237.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000326237.jpg,real,1
000000326299.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000326299.jpg,real,1
000000326369.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000326369.jpg,real,1
000000326618.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000326618.jpg,real,1
000000326689.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000326689.jpg,real,1
000000327059.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000327059.jpg,real,1
000000327088.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000327088.jpg,real,1
000000328026.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000328026.jpg,real,1
000000328223.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000328223.jpg,real,1
000000328299.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000328299.jpg,real,1
000000328836.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000328836.jpg,real,1
000000328858.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000328858.jpg,real,1
000000329077.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000329077.jpg,real,1
000000329394.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000329394.jpg,real,1
000000329528.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000329528.jpg,real,1
000000330088.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000330088.jpg,real,1
000000330357.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000330357.jpg,real,1
000000330400.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000330400.jpg,real,1
000000330604.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000330604.jpg,real,1
000000330878.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000330878.jpg,real,1
000000330991.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000330991.jpg,real,1
000000331140.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000331140.jpg,real,1
000000331642.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000331642.jpg,real,1
000000331753.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000331753.jpg,real,1
000000332166.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000332166.jpg,real,1
000000332282.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000332282.jpg,real,1
000000332775.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000332775.jpg,real,1
000000333758.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000333758.jpg,real,1
000000333826.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000333826.jpg,real,1
000000334234.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000334234.jpg,real,1
000000334911.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000334911.jpg,real,1
000000334958.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000334958.jpg,real,1
000000334997.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000334997.jpg,real,1
000000335451.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000335451.jpg,real,1
000000335692.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000335692.jpg,real,1
000000335713.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000335713.jpg,real,1
000000335810.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000335810.jpg,real,1
000000337133.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000337133.jpg,real,1
000000337262.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000337262.jpg,real,1
000000337648.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000337648.jpg,real,1
000000338019.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000338019.jpg,real,1
000000338091.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000338091.jpg,real,1
000000338256.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000338256.jpg,real,1
000000338474.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000338474.jpg,real,1
000000338745.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000338745.jpg,real,1
000000338833.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000338833.jpg,real,1
000000339234.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000339234.jpg,real,1
000000339529.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000339529.jpg,real,1
000000339536.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000339536.jpg,real,1
000000339545.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000339545.jpg,real,1
000000339830.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000339830.jpg,real,1
000000340007.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000340007.jpg,real,1
000000340082.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000340082.jpg,real,1
000000340197.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000340197.jpg,real,1
000000340476.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000340476.jpg,real,1
000000340545.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000340545.jpg,real,1
000000340704.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000340704.jpg,real,1
000000340804.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000340804.jpg,real,1
000000341318.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000341318.jpg,real,1
000000341411.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000341411.jpg,real,1
000000341431.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000341431.jpg,real,1
000000341487.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000341487.jpg,real,1
000000341714.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000341714.jpg,real,1
000000341857.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000341857.jpg,real,1
000000341871.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000341871.jpg,real,1
000000341874.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000341874.jpg,real,1
000000341917.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000341917.jpg,real,1
000000341947.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000341947.jpg,real,1
000000342122.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000342122.jpg,real,1
000000342385.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000342385.jpg,real,1
000000342549.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000342549.jpg,real,1
000000343887.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000343887.jpg,real,1
000000343953.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000343953.jpg,real,1
000000344831.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000344831.jpg,real,1
000000345149.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000345149.jpg,real,1
000000345194.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000345194.jpg,real,1
000000345799.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000345799.jpg,real,1
000000346061.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000346061.jpg,real,1
000000346366.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000346366.jpg,real,1
000000347511.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000347511.jpg,real,1
000000347524.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000347524.jpg,real,1
000000347603.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000347603.jpg,real,1
000000347604.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000347604.jpg,real,1
000000347673.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000347673.jpg,real,1
